epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_r2_epoch,train_r2_step,train_rmse_epoch,train_rmse_step,val_loss,val_r2,val_rmse
17,,2645,,,,,,,28.65031623840332,0.6547355055809021,5.251545429229736
17,,2645,59.218650817871094,,0.31299257278442383,,7.543674468994141,,,,
,0.001,2646,,,,,,,,,
18,,2649,,52.511837005615234,,0.14842620491981506,,7.158883094787598,,,
18,,2659,,75.19038391113281,,0.14657092094421387,,8.591075897216797,,,
18,,2669,,68.77593994140625,,0.2207077443599701,,8.188154220581055,,,
18,,2679,,41.39701843261719,,0.5143527984619141,,6.414963722229004,,,
18,,2689,,46.814884185791016,,0.5226917266845703,,6.803689956665039,,,
18,,2699,,86.17546081542969,,-0.34843581914901733,,9.247182846069336,,,
18,,2709,,69.15057373046875,,0.09900259971618652,,8.290033340454102,,,
18,,2719,,64.66525268554688,,0.3699519634246826,,7.990716934204102,,,
18,,2729,,69.82424926757812,,0.29168006777763367,,8.194052696228027,,,
18,,2739,,43.578914642333984,,0.5823432803153992,,6.585028648376465,,,
18,,2749,,66.12259674072266,,0.4088302254676819,,8.04650592803955,,,
18,,2759,,49.2276496887207,,0.5060233473777771,,7.012413024902344,,,
18,,2769,,40.09238052368164,,0.5927826166152954,,6.282818794250488,,,
18,,2779,,65.6952896118164,,0.4039493799209595,,8.0009765625,,,
18,,2789,,69.90000915527344,,0.10702353715896606,,8.246935844421387,,,
18,,2792,,,,,,,29.097557067871094,0.6497485637664795,5.2914838790893555
18,,2792,58.701622009277344,,0.3049907982349396,,7.529159069061279,,,,
,0.001,2793,,,,,,,,,
19,,2799,,49.25480270385742,,0.3468654751777649,,6.968029499053955,,,
19,,2809,,40.52348709106445,,0.6598173975944519,,6.2389421463012695,,,
19,,2819,,84.1706314086914,,0.11336088180541992,,9.029263496398926,,,
19,,2829,,45.8060302734375,,0.5490117073059082,,6.673962116241455,,,
19,,2839,,81.10039520263672,,-0.19498217105865479,,8.979934692382812,,,
